2024-05-12 16:27:28,778 INFO    HandlerThread:1683154 [system_monitor.py:probe():227] Publishing system info
2024-05-12 16:27:28,779 INFO    HandlerThread:1683154 [system_monitor.py:probe():229] Finished publishing system info
2024-05-12 16:27:28,787 DEBUG   SenderThread:1683154 [sender.py:send():378] send: files
2024-05-12 16:27:28,788 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-12 16:27:28,980 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: python_packages
2024-05-12 16:27:28,980 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: python_packages
2024-05-12 16:27:28,982 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:27:28,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:27:29,109 DEBUG   SenderThread:1683154 [sender.py:send():378] send: telemetry
2024-05-12 16:27:29,109 DEBUG   SenderThread:1683154 [sender.py:send():378] send: telemetry
2024-05-12 16:27:29,110 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:27:29,276 INFO    wandb-upload_0:1683154 [upload_job.py:push():130] Uploaded file /tmp/tmpwdcy029gwandb/vxnj00au-wandb-metadata.json
2024-05-12 16:27:29,561 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_created():271] file/dir created: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/requirements.txt
2024-05-12 16:27:29,561 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_created():271] file/dir created: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-metadata.json
2024-05-12 16:27:34,111 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:27:39,111 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:27:39,354 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:27:39,357 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:27:39,378 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:27:39,379 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:27:39,381 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:27:39,560 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_created():271] file/dir created: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:27:43,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:27:43,981 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:27:45,101 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:27:50,102 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:27:52,022 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:27:52,023 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:27:52,028 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:27:52,029 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:27:52,031 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:27:52,566 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:27:56,032 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:27:58,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:27:58,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:28:01,119 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:01,569 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/config.yaml
2024-05-12 16:28:05,197 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:28:05,202 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:28:05,205 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:28:05,206 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:28:05,210 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:28:05,570 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:28:07,211 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:12,212 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:13,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:28:13,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:28:18,117 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:18,569 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:28:18,571 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:28:18,575 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:28:18,576 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:28:18,580 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:28:18,580 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:28:23,582 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:28,583 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:28,739 DEBUG   SystemMonitor:1683154 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-12 16:28:28,742 DEBUG   SenderThread:1683154 [sender.py:send():378] send: stats
2024-05-12 16:28:28,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:28:28,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:28:32,106 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:28:32,108 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:28:32,110 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:28:32,111 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:28:32,113 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:28:32,378 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-12 16:28:32,379 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: log_artifact
2024-05-12 16:28:32,585 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
